Node17   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node18   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node19   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node20   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node21   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node22   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node23   1   1   1   1   1   1   1   1   1   0   0   0   1   1   1   0   0   0   0   0   0   0   0   -1   -1   1   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node24   1   1   1   1   1   1   1   1   1   0   0   0   1   1   1   0   0   0   0   0   0   0   0   0   -1   1   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node25   1   1   1   1   1   1   1   1   1   0   0   0   1   1   1   0   0   0   0   0   0   0   0   0   0   1   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node26   1   1   1   1   1   1   1   1   1   0   0   0   1   1   1   0   0   0   0   0   0   0   0   0   0   0   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node27   1   1   1   1   1   1   1   1   1   0   0   0   1   1   1   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node28   1   1   1   1   1   1   1   1   1   0   0   0   1   1   1   0   0   0   0   0   0   0   0   -1   -1   1   1   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node29   1   1   1   1   1   1   1   1   1   0   0   0   1   1   1   0   0   0   0   0   0   0   0   0   0   1   1   1   0   0   -1   -1   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node30   1   1   1   1   1   1   1   1   1   0   0   0   1   1   1   0   0   0   0   0   0   0   0   0   0   1   1   1   0   0   0   -1   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node31   1   1   1   1   1   1   1   1   1   0   0   0   1   1   1   0   0   0   0   0   0   0   0   0   0   1   1   1   0   0   0   0   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node32   1   1   1   1   1   1   1   1   1   0   0   0   1   1   1   0   0   0   0   0   0   0   0   0   0   1   1   1   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node33   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node34   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node35   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node36   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node37   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node38   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node39   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node40   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   1   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node41   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   1   1   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node42   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   1   1   1   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node43   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   1   1   1   1   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node44   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   1   1   1   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node45   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   1   1   1   0   0   0   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node46   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   1   1   1   0   0   0   1   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node47   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node48   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node49   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node50   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node51   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0
Node52   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   0   0   0   0   0   0   0   0   0   0   0   0
Node53   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   1   1   1   0   0   0   1   1   1   0   0   0   0   0   0   0   0   -1   -1   1   1   1   0   0   0   0   0   0
Node54   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   1   1   1   0   0   0   1   1   1   0   0   0   0   0   0   0   0   0   -1   1   1   1   0   0   0   0   0   0
Node55   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   1   1   1   0   0   0   1   1   1   0   0   0   0   0   0   0   0   0   0   1   1   1   0   0   0   0   0   0
Node56   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   1   1   1   0   0   0   1   1   1   0   0   0   0   0   0   0   0   0   0   0   1   1   0   0   0   0   0   0
Node57   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   1   1   1   0   0   0   1   1   1   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0
Node58   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   1   1   1   0   0   0   1   1   1   0   0   0   0   0   0   0   0   -1   -1   1   1   1   1   0   0   0   0   0
Node59   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   1   1   1   0   0   0   1   1   1   0   0   0   0   0   0   0   0   0   0   1   1   1   0   0   -1   -1   1   1
Node60   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   1   1   1   0   0   0   1   1   1   0   0   0   0   0   0   0   0   0   0   1   1   1   0   0   0   -1   1   1
Node61   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   1   1   1   0   0   0   1   1   1   0   0   0   0   0   0   0   0   0   0   1   1   1   0   0   0   0   1   1
Node62   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   1   1   1   0   0   0   1   1   1   0   0   0   0   0   0   0   0   0   0   1   1   1   0   0   0   0   0   1;

param C:  Pipe_1_2 Pipe_2_3 Pipe_3_4 Pipe_4_5 Pipe_5_6 Pipe_6_7 Pipe_7_8 Pipe_8_9 Pipe_9_10 Pipe_10_11 Pipe_11_12 Pipe_12_13 Pipe_10_14 Pipe_14_15 Pipe_15_16 Pipe_17_16 Pipe_18_17 Pipe_19_18 Pipe_3_19 Pipe_3_20 Pipe_20_21 Pipe_21_22 Pipe_20_23 Pipe_23_24 Pipe_24_25 Pipe_26_25 Pipe_27_26 Pipe_16_27 Pipe_23_28 Pipe_28_29 Pipe_29_30 Pipe_30_31 Pipe_32_31 Pipe_25_32 Pipe_2_33 Pipe_33_34 Pipe_34_35 Pipe_35_36 Pipe_36_37 Pipe_37_38 Pipe_38_39 Pipe_39_40 Pipe_40_41 Pipe_41_42 Pipe_42_43 Pipe_40_44 Pipe_44_45 Pipe_45_46 Pipe_47_46 Pipe_48_47 Pipe_49_48 Pipe_33_49 Pipe_33_50 Pipe_50_51 Pipe_51_52 Pipe_50_53 Pipe_53_54 Pipe_54_55 Pipe_56_55 Pipe_57_56 Pipe_46_57 Pipe_53_58 Pipe_58_59 Pipe_59_60 Pipe_60_61 Pipe_62_61 Pipe_55_62 :=
'cycle1'   0   0   -1   -1   -1   -1   -1   -1   -1   0   0   0   -1   -1   -1   1   1   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
'cycle2'   0   0   -1   -1   -1   -1   -1   -1   -1   0   0   0   -1   -1   -1   0   0   0   0   1   0   0   1   1   1   -1   -1   -1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
'cycle3'   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   -1   -1   0   0   0   1   1   1   1   -1   -1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
'cycle4'   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   -1   -1   -1   -1   -1   -1   -1   0   0   0   -1   -1   -1   1   1   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
'cycle5'   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   -1   -1   -1   -1   -1   -1   -1   0   0   0   -1   -1   -1   0   0   0   0   1   0   0   1   1   1   -1   -1   -1   0   0   0   0   0   0
'cycle6'   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   -1   -1   0   0   0   1   1   1   1   -1   -1;

param elevation :=
Node1   100
Node2   0
Node3   0
Node4   0
Node5   0
Node6   0
Node7   0
Node8   0
Node9   0
Node10   0
Node11   0
Node12   0
Node13   0
Node14   0
Node15   0
Node16   0
Node17   0
Node18   0
Node19   0
Node20   0
Node21   0
Node22   0
Node23   0
Node24   0
Node25   0
Node26   0
Node27   0
Node28   0
Node29   0
Node30   0
Node31   0
Node32   0
Node33   0
Node34   0
Node35   0
Node36   0
Node37   0
Node38   0
Node39   0
Node40   0
Node41   0
Node42   0
Node43   0
Node44   0
Node45   0
Node46   0
Node47   0
Node48   0
Node49   0
Node50   0
Node51   0
Node52   0
Node53   0
Node54   0
Node55   0
Node56   0
Node57   0
Node58   0
Node59   0
Node60   0
Node61   0
Node62   0;

param pressure :=
Node1   0
Node2   30
Node3   30
Node4   30
Node5   30
Node6   30
Node7   30
Node8   30
Node9   30
Node10   30
Node11   30
Node12   30
Node13   30
Node14   30
Node15   30
Node16   30
Node17   30
Node18   30
Node19   30
Node20   30
Node21   30
Node22   30
Node23   30
Node24   30
Node25   30
Node26   30
Node27   30
Node28   30
Node29   30
Node30   30
Node31   30
Node32   30
Node33   30
Node34   30
Node35   30
Node36   30
Node37   30
Node38   30
Node39   30
Node40   30
Node41   30
Node42   30
Node43   30
Node44   30
Node45   30
Node46   30
Node47   30
Node48   30
Node49   30
Node50   30
Node51   30
Node52   30
Node53   30
Node54   30
Node55   30
Node56   30
Node57   30
Node58   30
Node59   30
Node60   30
Node61   30
Node62   30;

param demand :=
Node1   -10830.509600000001
Node2   247.222
Node3   236.111
Node4   36.111
Node5   201.388
Node6   279.1666
Node7   375
Node8   152.778
Node9   145.833
Node10   145.833
Node11   138.88
Node12   155.55
Node13   261.11
Node14   170.833
Node15   77.777
Node16   86.111
Node17   240.277
Node18   373.611
Node19   16.666
Node20   354.1666
Node21   258.333
Node22   134.7222
Node23   290.2777
Node24   227.777
Node25   47.222
Node26   250
Node27   102.777
Node28   80.555
Node29   100
Node30   100
Node31   29.1666
Node32   223.6111
Node33   236.111
Node34   36.111
Node35   201.388
Node36   279.1666
Node37   375
Node38   152.778
Node39   145.833
Node40   145.833
Node41   138.88
Node42   155.55
Node43   261.11
Node44   170.833
Node45   77.777
Node46   86.111
Node47   240.277
Node48   373.611
Node49   16.666
Node50   354.1666
Node51   258.333
Node52   134.7222
Node53   290.2777
Node54   227.777
Node55   47.222
Node56   250
Node57   102.777
Node58   80.555
Node59   100
Node60   100
Node61   29.1666
Node62   223.6111;

param diameter :=
1   304.8
2   406.4
3   508
4   609.6
5   762
6   1016;

param Cost :=
1   45.72617132
2   70.4
3   98.387
4   129.33
5   180.748
6   278.28;

param Roughness :=
1   130
2   130
3   130
4   130
5   130
6   130;
;
